EXPLAIN,,,,,,,,,
TAG,CV,,,,,,,,
TITLE,LABEL,Cyclic Voltammetry,Test Identifier,,,,,,
,5860,117.22,7.18E-04,-6.72E-04,0.00E+00,0.00E+00,6.40E-04,9,...........
,5861,117.24,-9.21E-03,-7.28E-04,0.00E+00,-1.00E-02,6.22E-04,9,...........
,5862,117.26,-1.92E-02,-7.88E-04,0.00E+00,-2.00E-02,6.23E-04,9,...........
,5863,117.28,-2.92E-02,-8.42E-04,0.00E+00,-3.00E-02,6.15E-04,9,...........
,5864,117.3,-3.93E-02,-8.91E-04,0.00E+00,-4.00E-02,6.30E-04,9,...........
,5865,117.32,-4.92E-02,-9.28E-04,0.00E+00,-5.00E-02,6.27E-04,9,...........
,5866,117.34,-5.92E-02,-9.55E-04,0.00E+00,-6.00E-02,6.25E-04,9,...........
,5867,117.36,-6.93E-02,-9.73E-04,0.00E+00,-7.00E-02,6.24E-04,9,...........
,5868,117.38,-7.92E-02,-9.84E-04,0.00E+00,-8.00E-02,6.34E-04,9,...........
,5869,117.4,-8.92E-02,-9.93E-04,0.00E+00,-9.00E-02,6.25E-04,9,...........
,5870,117.42,-9.93E-02,-1.00E-03,0.00E+00,-1.00E-01,6.28E-04,9,...........
,5871,117.44,-1.09E-01,-1.02E-03,0.00E+00,-1.10E-01,6.23E-04,9,...........
,5872,117.46,-1.19E-01,-1.04E-03,0.00E+00,-1.20E-01,6.39E-04,9,...........
,5873,117.48,-1.29E-01,-1.07E-03,0.00E+00,-1.30E-01,6.37E-04,9,...........
,5874,117.5,-1.39E-01,-1.11E-03,0.00E+00,-1.40E-01,6.36E-04,9,...........
,5875,117.52,-1.49E-01,-1.18E-03,0.00E+00,-1.50E-01,6.22E-04,9,...........
,5876,117.54,-1.59E-01,-1.25E-03,0.00E+00,-1.60E-01,6.33E-04,9,...........
,5877,117.56,-1.69E-01,-1.34E-03,0.00E+00,-1.70E-01,6.35E-04,9,...........
,5878,117.58,-1.79E-01,-1.43E-03,0.00E+00,-1.80E-01,6.32E-04,9,...........
,5879,117.6,-1.89E-01,-1.51E-03,0.00E+00,-1.90E-01,6.28E-04,9,...........
,5880,117.62,-1.99E-01,-1.57E-03,0.00E+00,-2.00E-01,6.34E-04,9,...........
CURVE22,TABLE,,,,,,,,
,Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over
,#,s,V vs. Ref.,A,V,V,V,#,bits
,5881,117.64,-1.89E-01,-1.22E-03,0.00E+00,-1.90E-01,6.31E-04,9,...........
,5882,117.66,-1.79E-01,-9.01E-04,0.00E+00,-1.80E-01,6.32E-04,9,...........
,5883,117.68,-1.69E-01,-6.23E-04,0.00E+00,-1.70E-01,6.19E-04,9,...........
,5884,117.7,-1.59E-01,-3.81E-04,0.00E+00,-1.60E-01,6.18E-04,9,...........
,5885,117.72,-1.49E-01,-1.68E-04,0.00E+00,-1.50E-01,6.30E-04,9,...........
,5886,117.74,-1.39E-01,1.76E-05,0.00E+00,-1.40E-01,6.35E-04,9,...........
,5887,117.76,-1.29E-01,1.82E-04,0.00E+00,-1.30E-01,6.25E-04,9,...........
,5888,117.78,-1.19E-01,3.28E-04,0.00E+00,-1.20E-01,6.32E-04,9,...........
,5889,117.8,-1.09E-01,4.60E-04,0.00E+00,-1.10E-01,6.31E-04,9,...........
,5890,117.82,-9.93E-02,5.82E-04,0.00E+00,-1.00E-01,6.35E-04,9,...........
,5891,117.84,-8.93E-02,6.97E-04,0.00E+00,-9.00E-02,6.25E-04,9,...........
,5892,117.86,-7.93E-02,8.04E-04,0.00E+00,-8.00E-02,6.45E-04,9,...........
,5893,117.88,-6.94E-02,9.03E-04,0.00E+00,-7.00E-02,6.32E-04,9,...........
,5894,117.9,-5.93E-02,9.88E-04,0.00E+00,-6.00E-02,6.33E-04,9,...........
,5895,117.92,-4.94E-02,1.05E-03,0.00E+00,-5.00E-02,6.34E-04,9,...........
,5896,117.94,-3.94E-02,1.07E-03,0.00E+00,-4.00E-02,6.39E-04,9,...........
,5897,117.96,-2.93E-02,1.07E-03,0.00E+00,-3.00E-02,6.27E-04,9,...........
,5898,117.98,-1.94E-02,1.06E-03,0.00E+00,-2.00E-02,6.32E-04,9,...........
,5899,118,-9.30E-03,1.05E-03,0.00E+00,-1.00E-02,6.16E-04,9,...........
,5900,118.02,6.27E-04,1.04E-03,0.00E+00,0.00E+00,6.45E-04,9,...........
,5901,118.04,1.06E-02,1.05E-03,0.00E+00,1.00E-02,6.35E-04,9,...........
,5902,118.06,2.06E-02,1.06E-03,0.00E+00,2.00E-02,6.29E-04,9,...........
,5903,118.08,3.06E-02,1.08E-03,0.00E+00,3.00E-02,6.32E-04,9,...........
,5904,118.1,4.07E-02,1.10E-03,0.00E+00,4.00E-02,6.32E-04,9,...........
,5905,118.12,5.07E-02,1.12E-03,0.00E+00,5.00E-02,6.28E-04,9,...........
,5906,118.14,6.06E-02,1.14E-03,0.00E+00,6.00E-02,6.36E-04,9,...........
,5907,118.16,7.07E-02,1.15E-03,0.00E+00,7.00E-02,6.25E-04,9,...........
,5908,118.18,8.06E-02,1.14E-03,0.00E+00,8.00E-02,6.41E-04,9,...........
,5909,118.2,9.07E-02,1.07E-03,0.00E+00,9.00E-02,6.33E-04,9,...........
,5910,118.22,1.01E-01,9.39E-04,0.00E+00,1.00E-01,6.45E-04,9,...........
,5911,118.24,1.11E-01,7.89E-04,0.00E+00,1.10E-01,6.40E-04,9,...........
,5912,118.26,1.21E-01,6.65E-04,0.00E+00,1.20E-01,6.31E-04,9,...........
,5913,118.28,1.31E-01,5.73E-04,0.00E+00,1.30E-01,6.30E-04,9,...........
,5914,118.3,1.41E-01,5.05E-04,0.00E+00,1.40E-01,6.36E-04,9,...........
,5915,118.32,1.51E-01,4.54E-04,0.00E+00,1.50E-01,6.27E-04,9,...........
,5916,118.34,1.61E-01,4.15E-04,0.00E+00,1.60E-01,6.33E-04,9,...........
,5917,118.36,1.71E-01,3.87E-04,0.00E+00,1.70E-01,6.22E-04,9,...........
,5918,118.38,1.81E-01,3.67E-04,0.00E+00,1.80E-01,6.31E-04,9,...........
,5919,118.4,1.91E-01,3.54E-04,0.00E+00,1.90E-01,6.29E-04,9,...........
,5920,118.42,2.01E-01,3.46E-04,0.00E+00,2.00E-01,6.35E-04,9,...........
,5921,118.44,2.11E-01,3.43E-04,0.00E+00,2.10E-01,6.24E-04,9,...........
,5922,118.46,2.21E-01,3.43E-04,0.00E+00,2.20E-01,6.24E-04,9,...........
,5923,118.48,2.31E-01,3.45E-04,0.00E+00,2.30E-01,6.22E-04,9,...........
,5924,118.5,2.41E-01,3.49E-04,0.00E+00,2.40E-01,6.30E-04,9,...........
,5925,118.52,2.51E-01,3.54E-04,0.00E+00,2.50E-01,6.26E-04,9,...........
,5926,118.54,2.61E-01,3.59E-04,0.00E+00,2.60E-01,6.31E-04,9,...........
,5927,118.56,2.71E-01,3.67E-04,0.00E+00,2.70E-01,6.22E-04,9,...........
,5928,118.58,2.81E-01,3.74E-04,0.00E+00,2.80E-01,6.25E-04,9,...........
,5929,118.6,2.91E-01,3.83E-04,0.00E+00,2.90E-01,6.42E-04,9,...........
,5930,118.62,3.01E-01,3.91E-04,0.00E+00,3.00E-01,6.31E-04,9,...........
,5931,118.64,3.11E-01,3.99E-04,0.00E+00,3.10E-01,6.25E-04,9,...........
,5932,118.66,3.21E-01,4.07E-04,0.00E+00,3.20E-01,6.39E-04,9,...........
,5933,118.68,3.31E-01,4.14E-04,0.00E+00,3.30E-01,6.28E-04,9,...........
,5934,118.7,3.41E-01,4.21E-04,0.00E+00,3.40E-01,6.29E-04,9,...........
,5935,118.72,3.51E-01,4.26E-04,0.00E+00,3.50E-01,6.26E-04,9,...........
,5936,118.74,3.61E-01,4.31E-04,0.00E+00,3.60E-01,6.33E-04,9,...........
,5937,118.76,3.71E-01,4.34E-04,0.00E+00,3.70E-01,6.30E-04,9,...........
,5938,118.78,3.81E-01,4.38E-04,0.00E+00,3.80E-01,6.24E-04,9,...........
,5939,118.8,3.91E-01,4.41E-04,0.00E+00,3.90E-01,6.24E-04,9,...........
,5940,118.82,4.01E-01,4.42E-04,0.00E+00,4.00E-01,6.27E-04,9,...........
,5941,118.84,4.11E-01,4.42E-04,0.00E+00,4.10E-01,6.19E-04,9,...........
,5942,118.86,4.21E-01,4.40E-04,0.00E+00,4.20E-01,6.24E-04,9,...........
,5943,118.88,4.31E-01,4.37E-04,0.00E+00,4.30E-01,6.20E-04,9,...........
,5944,118.9,4.41E-01,4.32E-04,0.00E+00,4.40E-01,6.22E-04,9,...........
,5945,118.92,4.51E-01,4.24E-04,0.00E+00,4.50E-01,6.21E-04,9,...........
,5946,118.94,4.61E-01,4.14E-04,0.00E+00,4.60E-01,6.31E-04,9,...........
,5947,118.96,4.71E-01,4.01E-04,0.00E+00,4.70E-01,6.22E-04,9,...........
,5948,118.98,4.81E-01,3.88E-04,0.00E+00,4.80E-01,6.24E-04,9,...........
,5949,119,4.91E-01,3.74E-04,0.00E+00,4.90E-01,6.20E-04,9,...........
,5950,119.02,5.01E-01,3.60E-04,0.00E+00,5.00E-01,6.33E-04,9,...........
,5951,119.04,5.11E-01,3.48E-04,0.00E+00,5.10E-01,6.34E-04,9,...........
,5952,119.06,5.21E-01,3.37E-04,0.00E+00,5.20E-01,6.26E-04,9,...........
,5953,119.08,5.31E-01,3.28E-04,0.00E+00,5.30E-01,6.27E-04,9,...........
,5954,119.1,5.41E-01,3.23E-04,0.00E+00,5.40E-01,6.30E-04,9,...........
,5955,119.12,5.51E-01,3.20E-04,0.00E+00,5.50E-01,6.34E-04,9,...........
,5956,119.14,5.61E-01,3.19E-04,0.00E+00,5.60E-01,6.34E-04,9,...........
,5957,119.16,5.71E-01,3.22E-04,0.00E+00,5.70E-01,6.25E-04,9,...........
,5958,119.18,5.81E-01,3.28E-04,0.00E+00,5.80E-01,6.35E-04,9,...........
,5959,119.2,5.91E-01,3.38E-04,0.00E+00,5.90E-01,6.26E-04,9,...........
,5960,119.22,6.01E-01,3.50E-04,0.00E+00,6.00E-01,6.21E-04,9,...........
,5961,119.24,6.11E-01,3.68E-04,0.00E+00,6.10E-01,6.37E-04,9,...........
,5962,119.26,6.21E-01,3.90E-04,0.00E+00,6.20E-01,6.35E-04,9,...........
,5963,119.28,6.31E-01,4.17E-04,0.00E+00,6.30E-01,6.34E-04,9,...........
,5964,119.3,6.41E-01,4.50E-04,0.00E+00,6.40E-01,6.30E-04,9,...........
,5965,119.32,6.51E-01,4.87E-04,0.00E+00,6.50E-01,6.28E-04,9,...........
,5966,119.34,6.61E-01,5.26E-04,0.00E+00,6.60E-01,6.30E-04,9,...........
,5967,119.36,6.71E-01,5.66E-04,0.00E+00,6.70E-01,6.37E-04,9,...........
,5968,119.38,6.81E-01,6.06E-04,0.00E+00,6.80E-01,6.29E-04,9,...........
,5969,119.4,6.91E-01,6.44E-04,0.00E+00,6.90E-01,6.42E-04,9,...........
,5970,119.42,7.01E-01,6.81E-04,0.00E+00,7.00E-01,6.35E-04,9,...........
,5971,119.44,7.11E-01,7.17E-04,0.00E+00,7.10E-01,6.35E-04,9,...........
,5972,119.46,7.21E-01,7.49E-04,0.00E+00,7.20E-01,6.31E-04,9,...........
,5973,119.48,7.31E-01,7.79E-04,0.00E+00,7.30E-01,6.49E-04,9,...........
,5974,119.5,7.41E-01,8.08E-04,0.00E+00,7.40E-01,6.30E-04,9,...........
,5975,119.52,7.51E-01,8.34E-04,0.00E+00,7.50E-01,6.33E-04,9,...........
,5976,119.54,7.61E-01,8.57E-04,0.00E+00,7.60E-01,6.35E-04,9,...........
,5977,119.56,7.71E-01,8.75E-04,0.00E+00,7.70E-01,6.40E-04,9,...........
,5978,119.58,7.81E-01,8.90E-04,0.00E+00,7.80E-01,6.35E-04,9,...........
,5979,119.6,7.91E-01,9.02E-04,0.00E+00,7.90E-01,6.37E-04,9,...........
,5980,119.62,8.01E-01,9.12E-04,0.00E+00,8.00E-01,6.33E-04,9,...........
,5981,119.64,8.11E-01,9.22E-04,0.00E+00,8.10E-01,6.41E-04,9,...........
,5982,119.66,8.21E-01,9.32E-04,0.00E+00,8.20E-01,6.35E-04,9,...........
,5983,119.68,8.31E-01,9.44E-04,0.00E+00,8.30E-01,6.32E-04,9,...........
,5984,119.7,8.41E-01,9.56E-04,0.00E+00,8.40E-01,6.37E-04,9,...........
,5985,119.72,8.51E-01,9.68E-04,0.00E+00,8.50E-01,6.35E-04,9,...........
,5986,119.74,8.61E-01,9.81E-04,0.00E+00,8.60E-01,6.37E-04,9,...........
,5987,119.76,8.71E-01,9.93E-04,0.00E+00,8.70E-01,6.33E-04,9,...........
,5988,119.78,8.81E-01,1.00E-03,0.00E+00,8.80E-01,6.35E-04,9,...........
,5989,119.8,8.91E-01,1.01E-03,0.00E+00,8.90E-01,6.37E-04,9,...........
,5990,119.82,9.01E-01,1.02E-03,0.00E+00,9.00E-01,6.31E-04,9,...........
,5991,119.84,9.11E-01,1.02E-03,0.00E+00,9.10E-01,6.36E-04,9,...........
,5992,119.86,9.21E-01,1.02E-03,0.00E+00,9.20E-01,6.29E-04,9,...........
,5993,119.88,9.31E-01,1.02E-03,0.00E+00,9.30E-01,6.41E-04,9,...........
,5994,119.9,9.41E-01,1.02E-03,0.00E+00,9.40E-01,6.36E-04,9,...........
,5995,119.92,9.51E-01,1.01E-03,0.00E+00,9.50E-01,6.47E-04,9,...........
,5996,119.94,9.61E-01,1.00E-03,0.00E+00,9.60E-01,6.41E-04,9,...........
,5997,119.96,9.71E-01,9.91E-04,0.00E+00,9.70E-01,6.39E-04,9,...........
,5998,119.98,9.81E-01,9.81E-04,0.00E+00,9.80E-01,6.30E-04,9,...........
,5999,120,9.91E-01,9.71E-04,0.00E+00,9.90E-01,6.40E-04,9,...........
,6000,120.02,1.00E+00,9.61E-04,0.00E+00,1.00E+00,6.30E-04,9,...........
,6001,120.04,1.01E+00,9.51E-04,0.00E+00,1.01E+00,6.27E-04,9,...........
,6002,120.06,1.02E+00,9.43E-04,0.00E+00,1.02E+00,6.46E-04,9,...........
,6003,120.08,1.03E+00,9.37E-04,0.00E+00,1.03E+00,6.38E-04,9,...........
,6004,120.1,1.04E+00,9.30E-04,0.00E+00,1.04E+00,6.30E-04,9,...........
,6005,120.12,1.05E+00,9.27E-04,0.00E+00,1.05E+00,6.41E-04,9,...........
,6006,120.14,1.06E+00,9.22E-04,0.00E+00,1.06E+00,6.37E-04,9,...........
,6007,120.16,1.07E+00,9.20E-04,0.00E+00,1.07E+00,6.39E-04,9,...........
,6008,120.18,1.08E+00,9.18E-04,0.00E+00,1.08E+00,6.23E-04,9,...........
,6009,120.2,1.09E+00,9.18E-04,0.00E+00,1.09E+00,6.45E-04,9,...........
,6010,120.22,1.10E+00,9.18E-04,0.00E+00,1.10E+00,6.39E-04,9,...........
,6011,120.24,1.11E+00,9.19E-04,0.00E+00,1.11E+00,6.36E-04,9,...........
,6012,120.26,1.12E+00,9.22E-04,0.00E+00,1.12E+00,6.21E-04,9,...........
,6013,120.28,1.13E+00,9.24E-04,0.00E+00,1.13E+00,6.42E-04,9,...........
,6014,120.3,1.14E+00,9.29E-04,0.00E+00,1.14E+00,6.34E-04,9,...........
,6015,120.32,1.15E+00,9.33E-04,0.00E+00,1.15E+00,6.32E-04,9,...........
,6016,120.34,1.16E+00,9.39E-04,0.00E+00,1.16E+00,6.36E-04,9,...........
,6017,120.36,1.17E+00,9.46E-04,0.00E+00,1.17E+00,6.34E-04,9,...........
,6018,120.38,1.18E+00,9.52E-04,0.00E+00,1.18E+00,6.32E-04,9,...........
,6019,120.4,1.19E+00,9.61E-04,0.00E+00,1.19E+00,6.32E-04,9,...........
,6020,120.42,1.20E+00,9.72E-04,0.00E+00,1.20E+00,6.24E-04,9,...........
,6021,120.44,1.19E+00,7.20E-04,0.00E+00,1.19E+00,6.35E-04,9,...........
,6022,120.46,1.18E+00,5.36E-04,0.00E+00,1.18E+00,6.24E-04,9,...........
,6023,120.48,1.17E+00,3.93E-04,0.00E+00,1.17E+00,6.37E-04,9,...........
,6024,120.5,1.16E+00,2.79E-04,0.00E+00,1.16E+00,6.26E-04,9,...........
,6025,120.52,1.15E+00,1.89E-04,0.00E+00,1.15E+00,6.31E-04,9,...........
,6026,120.54,1.14E+00,1.17E-04,0.00E+00,1.14E+00,6.29E-04,9,...........
,6027,120.56,1.13E+00,5.97E-05,0.00E+00,1.13E+00,6.40E-04,9,...........
,6028,120.58,1.12E+00,1.47E-05,0.00E+00,1.12E+00,6.30E-04,9,...........
,6029,120.6,1.11E+00,-2.08E-05,0.00E+00,1.11E+00,6.29E-04,9,...........
,6030,120.62,1.10E+00,-4.88E-05,0.00E+00,1.10E+00,6.28E-04,9,...........
,6031,120.64,1.09E+00,-7.12E-05,0.00E+00,1.09E+00,6.36E-04,9,...........
,6032,120.66,1.08E+00,-8.89E-05,0.00E+00,1.08E+00,6.37E-04,9,...........
,6033,120.68,1.07E+00,-1.03E-04,0.00E+00,1.07E+00,6.33E-04,9,...........
,6034,120.7,1.06E+00,-1.15E-04,0.00E+00,1.06E+00,6.26E-04,9,...........
,6035,120.72,1.05E+00,-1.25E-04,0.00E+00,1.05E+00,6.19E-04,9,...........
,6036,120.74,1.04E+00,-1.33E-04,0.00E+00,1.04E+00,6.22E-04,9,...........
,6037,120.76,1.03E+00,-1.41E-04,0.00E+00,1.03E+00,6.47E-04,9,...........
,6038,120.78,1.02E+00,-1.47E-04,0.00E+00,1.02E+00,6.33E-04,9,...........
,6039,120.8,1.01E+00,-1.53E-04,0.00E+00,1.01E+00,6.41E-04,9,...........
,6040,120.82,1.00E+00,-1.58E-04,0.00E+00,1.00E+00,6.36E-04,9,...........
,6041,120.84,9.91E-01,-1.63E-04,0.00E+00,9.90E-01,6.28E-04,9,...........
,6042,120.86,9.81E-01,-1.67E-04,0.00E+00,9.80E-01,6.37E-04,9,...........
,6043,120.88,9.71E-01,-1.72E-04,0.00E+00,9.70E-01,6.42E-04,9,...........
,6044,120.9,9.61E-01,-1.76E-04,0.00E+00,9.60E-01,6.31E-04,9,...........
,6045,120.92,9.51E-01,-1.80E-04,0.00E+00,9.50E-01,6.39E-04,9,...........
,6046,120.94,9.41E-01,-1.84E-04,0.00E+00,9.40E-01,6.35E-04,9,...........
,6047,120.96,9.31E-01,-1.89E-04,0.00E+00,9.30E-01,6.49E-04,9,...........
,6048,120.98,9.21E-01,-1.93E-04,0.00E+00,9.20E-01,6.27E-04,9,...........
,6049,121,9.11E-01,-1.98E-04,0.00E+00,9.10E-01,6.24E-04,9,...........
,6050,121.02,9.01E-01,-2.03E-04,0.00E+00,9.00E-01,6.32E-04,9,...........
,6051,121.04,8.91E-01,-2.08E-04,0.00E+00,8.90E-01,6.49E-04,9,...........
,6052,121.06,8.81E-01,-2.13E-04,0.00E+00,8.80E-01,6.29E-04,9,...........
,6053,121.08,8.71E-01,-2.18E-04,0.00E+00,8.70E-01,6.42E-04,9,...........
,6054,121.1,8.61E-01,-2.24E-04,0.00E+00,8.60E-01,6.30E-04,9,...........
,6055,121.12,8.51E-01,-2.30E-04,0.00E+00,8.50E-01,6.37E-04,9,...........
,6056,121.14,8.41E-01,-2.36E-04,0.00E+00,8.40E-01,6.32E-04,9,...........
,6057,121.16,8.31E-01,-2.43E-04,0.00E+00,8.30E-01,6.31E-04,9,...........
,6058,121.18,8.21E-01,-2.51E-04,0.00E+00,8.20E-01,6.37E-04,9,...........
,6059,121.2,8.11E-01,-2.58E-04,0.00E+00,8.10E-01,6.45E-04,9,...........
,6060,121.22,8.01E-01,-2.67E-04,0.00E+00,8.00E-01,6.26E-04,9,...........
,6061,121.24,7.91E-01,-2.76E-04,0.00E+00,7.90E-01,6.37E-04,9,...........
,6062,121.26,7.81E-01,-2.86E-04,0.00E+00,7.80E-01,6.30E-04,9,...........
,6063,121.28,7.71E-01,-2.96E-04,0.00E+00,7.70E-01,6.52E-04,9,...........
,6064,121.3,7.61E-01,-3.06E-04,0.00E+00,7.60E-01,6.23E-04,9,...........
,6065,121.32,7.51E-01,-3.18E-04,0.00E+00,7.50E-01,6.28E-04,9,...........
,6066,121.34,7.41E-01,-3.30E-04,0.00E+00,7.40E-01,6.24E-04,9,...........
,6067,121.36,7.31E-01,-3.43E-04,0.00E+00,7.30E-01,6.34E-04,9,...........
,6068,121.38,7.21E-01,-3.57E-04,0.00E+00,7.20E-01,6.28E-04,9,...........
,6069,121.4,7.11E-01,-3.73E-04,0.00E+00,7.10E-01,6.34E-04,9,...........
,6070,121.42,7.01E-01,-3.90E-04,0.00E+00,7.00E-01,6.31E-04,9,...........
,6071,121.44,6.91E-01,-4.07E-04,0.00E+00,6.90E-01,6.38E-04,9,...........
,6072,121.46,6.81E-01,-4.26E-04,0.00E+00,6.80E-01,6.33E-04,9,...........
,6073,121.48,6.71E-01,-4.47E-04,0.00E+00,6.70E-01,6.42E-04,9,...........
,6074,121.5,6.61E-01,-4.69E-04,0.00E+00,6.60E-01,6.34E-04,9,...........
,6075,121.52,6.51E-01,-4.93E-04,0.00E+00,6.50E-01,6.40E-04,9,...........
,6076,121.54,6.41E-01,-5.19E-04,0.00E+00,6.40E-01,6.30E-04,9,...........
,6077,121.56,6.31E-01,-5.46E-04,0.00E+00,6.30E-01,6.36E-04,9,...........
,6078,121.58,6.21E-01,-5.76E-04,0.00E+00,6.20E-01,6.34E-04,9,...........
,6079,121.6,6.11E-01,-6.07E-04,0.00E+00,6.10E-01,6.40E-04,9,...........
,6080,121.62,6.01E-01,-6.41E-04,0.00E+00,6.00E-01,6.25E-04,9,...........
,6081,121.64,5.91E-01,-6.77E-04,0.00E+00,5.90E-01,6.37E-04,9,...........
,6082,121.66,5.81E-01,-7.15E-04,0.00E+00,5.80E-01,6.38E-04,9,...........
,6083,121.68,5.71E-01,-7.56E-04,0.00E+00,5.70E-01,6.32E-04,9,...........
,6084,121.7,5.61E-01,-7.98E-04,0.00E+00,5.60E-01,6.26E-04,9,...........
,6085,121.72,5.51E-01,-8.43E-04,0.00E+00,5.50E-01,6.42E-04,9,...........
,6086,121.74,5.41E-01,-8.89E-04,0.00E+00,5.40E-01,6.39E-04,9,...........
,6087,121.76,5.31E-01,-9.37E-04,0.00E+00,5.30E-01,6.28E-04,9,...........
,6088,121.78,5.21E-01,-9.85E-04,0.00E+00,5.20E-01,6.33E-04,9,...........
,6089,121.8,5.11E-01,-1.04E-03,0.00E+00,5.10E-01,6.38E-04,9,...........
,6090,121.82,5.01E-01,-1.09E-03,0.00E+00,5.00E-01,6.26E-04,9,...........
,6091,121.84,4.91E-01,-1.14E-03,0.00E+00,4.90E-01,6.32E-04,9,...........
,6092,121.86,4.81E-01,-1.19E-03,0.00E+00,4.80E-01,6.32E-04,9,...........
,6093,121.88,4.71E-01,-1.24E-03,0.00E+00,4.70E-01,6.30E-04,9,...........
,6094,121.9,4.61E-01,-1.28E-03,0.00E+00,4.60E-01,6.44E-04,9,...........
,6095,121.92,4.51E-01,-1.32E-03,0.00E+00,4.50E-01,6.25E-04,9,...........
,6096,121.94,4.41E-01,-1.37E-03,0.00E+00,4.40E-01,6.30E-04,9,...........
,6097,121.96,4.31E-01,-1.40E-03,0.00E+00,4.30E-01,6.40E-04,9,...........
,6098,121.98,4.21E-01,-1.43E-03,0.00E+00,4.20E-01,6.40E-04,9,...........
,6099,122,4.11E-01,-1.46E-03,0.00E+00,4.10E-01,6.36E-04,9,...........
,6100,122.02,4.01E-01,-1.48E-03,0.00E+00,4.00E-01,6.26E-04,9,...........
,6101,122.04,3.91E-01,-1.49E-03,0.00E+00,3.90E-01,6.39E-04,9,...........
,6102,122.06,3.81E-01,-1.49E-03,0.00E+00,3.80E-01,6.35E-04,9,...........
,6103,122.08,3.71E-01,-1.49E-03,0.00E+00,3.70E-01,6.43E-04,9,...........
,6104,122.1,3.61E-01,-1.48E-03,0.00E+00,3.60E-01,6.40E-04,9,...........
,6105,122.12,3.51E-01,-1.46E-03,0.00E+00,3.50E-01,6.38E-04,9,...........
,6106,122.14,3.41E-01,-1.44E-03,0.00E+00,3.40E-01,6.37E-04,9,...........
,6107,122.16,3.31E-01,-1.41E-03,0.00E+00,3.30E-01,6.28E-04,9,...........
,6108,122.18,3.21E-01,-1.38E-03,0.00E+00,3.20E-01,6.27E-04,9,...........
,6109,122.2,3.11E-01,-1.34E-03,0.00E+00,3.10E-01,6.34E-04,9,...........
,6110,122.22,3.01E-01,-1.30E-03,0.00E+00,3.00E-01,6.31E-04,9,...........
,6111,122.24,2.91E-01,-1.25E-03,0.00E+00,2.90E-01,6.34E-04,9,...........
,6112,122.26,2.81E-01,-1.20E-03,0.00E+00,2.80E-01,6.32E-04,9,...........
,6113,122.28,2.71E-01,-1.15E-03,0.00E+00,2.70E-01,6.29E-04,9,...........
,6114,122.3,2.61E-01,-1.10E-03,0.00E+00,2.60E-01,6.30E-04,9,...........
,6115,122.32,2.51E-01,-1.05E-03,0.00E+00,2.50E-01,6.33E-04,9,...........
,6116,122.34,2.41E-01,-9.94E-04,0.00E+00,2.40E-01,6.27E-04,9,...........
,6117,122.36,2.31E-01,-9.35E-04,0.00E+00,2.30E-01,6.18E-04,9,...........
,6118,122.38,2.21E-01,-8.76E-04,0.00E+00,2.20E-01,6.35E-04,9,...........
,6119,122.4,2.11E-01,-8.16E-04,0.00E+00,2.10E-01,6.36E-04,9,...........
,6120,122.42,2.01E-01,-7.57E-04,0.00E+00,2.00E-01,6.32E-04,9,...........
,6121,122.44,1.91E-01,-7.02E-04,0.00E+00,1.90E-01,6.19E-04,9,...........
,6122,122.46,1.81E-01,-6.53E-04,0.00E+00,1.80E-01,6.29E-04,9,...........
,6123,122.48,1.71E-01,-6.11E-04,0.00E+00,1.70E-01,6.30E-04,9,...........
,6124,122.5,1.61E-01,-5.75E-04,0.00E+00,1.60E-01,6.42E-04,9,...........
,6125,122.52,1.51E-01,-5.45E-04,0.00E+00,1.50E-01,6.35E-04,9,...........
,6126,122.54,1.41E-01,-5.22E-04,0.00E+00,1.40E-01,6.34E-04,9,...........
,6127,122.56,1.31E-01,-5.04E-04,0.00E+00,1.30E-01,6.16E-04,9,...........
,6128,122.58,1.21E-01,-4.90E-04,0.00E+00,1.20E-01,6.32E-04,9,...........
,6129,122.6,1.11E-01,-4.81E-04,0.00E+00,1.10E-01,6.29E-04,9,...........
,6130,122.62,1.01E-01,-4.76E-04,0.00E+00,1.00E-01,6.29E-04,9,...........
,6131,122.64,9.07E-02,-4.74E-04,0.00E+00,9.00E-02,6.29E-04,9,...........
,6132,122.66,8.07E-02,-4.76E-04,0.00E+00,8.00E-02,6.42E-04,9,...........
,6133,122.68,7.08E-02,-4.81E-04,0.00E+00,7.00E-02,6.17E-04,9,...........
,6134,122.7,6.07E-02,-4.90E-04,0.00E+00,6.00E-02,6.35E-04,9,...........
,6135,122.72,5.08E-02,-5.02E-04,0.00E+00,5.00E-02,6.27E-04,9,...........
,6136,122.74,4.07E-02,-5.20E-04,0.00E+00,4.00E-02,6.28E-04,9,...........
,6137,122.76,3.07E-02,-5.44E-04,0.00E+00,3.00E-02,6.30E-04,9,...........
,6138,122.78,2.07E-02,-5.77E-04,0.00E+00,2.00E-02,6.35E-04,9,...........
,6139,122.8,1.07E-02,-6.21E-04,0.00E+00,1.00E-02,6.33E-04,9,...........
,6140,122.82,7.16E-04,-6.72E-04,0.00E+00,0.00E+00,6.31E-04,9,...........
,6141,122.84,-9.22E-03,-7.29E-04,0.00E+00,-1.00E-02,6.34E-04,9,...........
,6142,122.86,-1.93E-02,-7.87E-04,0.00E+00,-2.00E-02,6.29E-04,9,...........
,6143,122.88,-2.92E-02,-8.42E-04,0.00E+00,-3.00E-02,6.15E-04,9,...........
